ID,g_id,author_year,link,Substance,type,vendor,media,media_viscosity,media_density,media_temperature,pp_density,agg_diameter,agg_effective_density,pp_diameter,ssa,plate,column_height,initial_concentration,exp_rep,simulation_time,organism,cell_type,release_tnfa,release_il1b,release_il8,release_il6,release_mip2,notes,ssa_m2/g
631,139,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,Amorphous SiO2,,Huber corporation,F12+10%FBS,0.001217424,1.02858,37,2.2,382.2,1.164822392,35,77.7,24 well plates,3,0.00017,,24,rat,L2 rat epithelial and rat macrophages,2.615384615,,,1.003533569,,,77.7
632,139,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,Amorphous SiO2,,Huber corporation,F12+10%FBS,0.001217424,1.02858,37,2.2,382.2,1.164822392,35,77.7,24 well plates,3,0.0017,,24,rat,L2 rat epithelial and rat macrophages,4.384615385,,,1.070671378,,,77.7
633,139,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,Amorphous SiO2,,Huber corporation,F12+10%FBS,0.001217424,1.02858,37,2.2,382.2,1.164822392,35,77.7,24 well plates,3,0.017,,24,rat,L2 rat epithelial and rat macrophages,4.461538462,,,1.151943463,,,77.7
634,139,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,Amorphous SiO2,,Huber corporation,F12+10%FBS,0.001217424,1.02858,37,2.2,382.2,1.164822392,35,77.7,24 well plates,3,0.17,,24,rat,L2 rat epithelial and rat macrophages,1.769230769,,,1.084805654,,,77.7
635,139,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,Amorphous SiO2,,Huber corporation,F12+10%FBS,0.001217424,1.02858,37,2.2,382.2,1.164822392,35,77.7,24 well plates,3,1.7,,24,rat,L2 rat epithelial and rat macrophages,1.384615385,,,1.084805654,,,77.7
636,140,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,ZnO,,Sigma Aldrich,F12+10%FBS,0.001217424,1.02858,37,5.6,283,2.658857709,90,12.1,24 well plates,3,0,,24,rat,L2 rat epithelial and rat macrophages,1,,,1,,,12.1
637,140,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,ZnO,,Sigma Aldrich,F12+10%FBS,0.001217424,1.02858,37,5.6,283,2.658857709,90,12.1,24 well plates,3,1.70E-05,,24,rat,L2 rat epithelial and rat macrophages,1.037037037,,,1.857142857,,,12.1
638,140,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,ZnO,,Sigma Aldrich,F12+10%FBS,0.001217424,1.02858,37,5.6,283,2.658857709,90,12.1,24 well plates,3,0.00017,,24,rat,L2 rat epithelial and rat macrophages,1,,,4.714285714,,,12.1
639,140,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,ZnO,,Sigma Aldrich,F12+10%FBS,0.001217424,1.02858,37,5.6,283,2.658857709,90,12.1,24 well plates,3,0.0017,,24,rat,L2 rat epithelial and rat macrophages,0.777777778,,,2.857142857,,,12.1
640,140,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,ZnO,,Sigma Aldrich,F12+10%FBS,0.001217424,1.02858,37,5.6,283,2.658857709,90,12.1,24 well plates,3,0.017,,24,rat,L2 rat epithelial and rat macrophages,1.185185185,,,1.142857143,,,12.1
641,140,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,ZnO,,Sigma Aldrich,F12+10%FBS,0.001217424,1.02858,37,5.6,283,2.658857709,90,12.1,24 well plates,3,0.17,,24,rat,L2 rat epithelial and rat macrophages,1.222222222,,,1.714285714,,,12.1
642,140,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,ZnO,,Sigma Aldrich,F12+10%FBS,0.001217424,1.02858,37,5.6,283,2.658857709,90,12.1,24 well plates,3,1.7,,24,rat,L2 rat epithelial and rat macrophages,1.555555556,,,0.714285714,,,12.1
643,141,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,ZnO,,Sigma Aldrich,F12+10%FBS,0.001217424,1.02858,37,5.6,372.4,2.566497716,111,9.6,24 well plates,3,0,,24,rat,L2 rat epithelial and rat macrophages,1,,,1,,,9.6
644,141,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,ZnO,,Sigma Aldrich,F12+10%FBS,0.001217424,1.02858,37,5.6,372.4,2.566497716,111,9.6,24 well plates,3,1.70E-05,,24,rat,L2 rat epithelial and rat macrophages,1.64516129,,,0.571428571,,,9.6
645,141,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,ZnO,,Sigma Aldrich,F12+10%FBS,0.001217424,1.02858,37,5.6,372.4,2.566497716,111,9.6,24 well plates,3,0.00017,,24,rat,L2 rat epithelial and rat macrophages,1.677419355,,,3.142857143,,,9.6
646,141,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,ZnO,,Sigma Aldrich,F12+10%FBS,0.001217424,1.02858,37,5.6,372.4,2.566497716,111,9.6,24 well plates,3,0.0017,,24,rat,L2 rat epithelial and rat macrophages,1.838709677,,,0.714285714,,,9.6
647,141,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,ZnO,,Sigma Aldrich,F12+10%FBS,0.001217424,1.02858,37,5.6,372.4,2.566497716,111,9.6,24 well plates,3,0.017,,24,rat,L2 rat epithelial and rat macrophages,1.774193548,,,0.714285714,,,9.6
648,141,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,ZnO,,Sigma Aldrich,F12+10%FBS,0.001217424,1.02858,37,5.6,372.4,2.566497716,111,9.6,24 well plates,3,0.17,,24,rat,L2 rat epithelial and rat macrophages,1.677419355,,,1.285714286,,,9.6
649,141,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,ZnO,,Sigma Aldrich,F12+10%FBS,0.001217424,1.02858,37,5.6,372.4,2.566497716,111,9.6,24 well plates,3,1.7,,24,rat,L2 rat epithelial and rat macrophages,1.516129032,,,1.428571429,,,9.6
650,142,Waters 2009,https://academic.oup.com/toxsci/article/107/2/553/1682542?login=true,Amorphous SiO2,,"Polysciences, Inc.",DMEM,0.00069,1,,2.2,35,1.440705086,11.5,237,24 well plates,3,0,,24,mouse,RAW264.7,291.6666667,,,,,,237
651,142,Waters 2009,https://academic.oup.com/toxsci/article/107/2/553/1682542?login=true,Amorphous SiO2,,"Polysciences, Inc.",DMEM,0.00069,1,,2.2,35,1.440705086,11.5,237,24 well plates,3,0.005139692,,24,mouse,RAW264.7,750,,,,,,237
652,142,Waters 2009,https://academic.oup.com/toxsci/article/107/2/553/1682542?login=true,Amorphous SiO2,,"Polysciences, Inc.",DMEM,0.00069,1,,2.2,35,1.440705086,11.5,237,24 well plates,3,0.010279384,,24,mouse,RAW264.7,1458.333333,,,,,,237
653,142,Waters 2009,https://academic.oup.com/toxsci/article/107/2/553/1682542?login=true,Amorphous SiO2,,"Polysciences, Inc.",DMEM,0.00069,1,,2.2,35,1.440705086,11.5,237,24 well plates,3,0.020489313,,24,mouse,RAW264.7,5375,,,,,,237
654,143,Waters 2009,https://academic.oup.com/toxsci/article/107/2/553/1682542?login=true,Amorphous SiO2,,"Polysciences, Inc.",DMEM,0.00069,1,,2.2,85.1,1.783597289,53,51,24 well plates,3,0,,24,mouse,RAW264.7,291.6666667,,,,,,51
655,143,Waters 2009,https://academic.oup.com/toxsci/article/107/2/553/1682542?login=true,Amorphous SiO2,,"Polysciences, Inc.",DMEM,0.00069,1,,2.2,85.1,1.783597289,53,51,24 well plates,3,0.016783668,,24,mouse,RAW264.7,583.3333333,,,,,,51
656,143,Waters 2009,https://academic.oup.com/toxsci/article/107/2/553/1682542?login=true,Amorphous SiO2,,"Polysciences, Inc.",DMEM,0.00069,1,,2.2,85.1,1.783597289,53,51,24 well plates,3,0.033244574,,24,mouse,RAW264.7,3500,,,,,,51
657,143,Waters 2009,https://academic.oup.com/toxsci/article/107/2/553/1682542?login=true,Amorphous SiO2,,"Polysciences, Inc.",DMEM,0.00069,1,,2.2,85.1,1.783597289,53,51,24 well plates,3,0.066166384,,24,mouse,RAW264.7,7166.666667,,,,,,51
658,144,Waters 2009,https://academic.oup.com/toxsci/article/107/2/553/1682542?login=true,Amorphous SiO2,,"Polysciences, Inc.",DMEM,0.00069,1,,2.2,150,2.2,150,18,24 well plates,3,0,,24,mouse,RAW264.7,291.6666667,,,,,,18
659,144,Waters 2009,https://academic.oup.com/toxsci/article/107/2/553/1682542?login=true,Amorphous SiO2,,"Polysciences, Inc.",DMEM,0.00069,1,,2.2,150,2.2,150,18,24 well plates,3,0.057613169,,24,mouse,RAW264.7,1541.666667,,,,,,18
660,144,Waters 2009,https://academic.oup.com/toxsci/article/107/2/553/1682542?login=true,Amorphous SiO2,,"Polysciences, Inc.",DMEM,0.00069,1,,2.2,150,2.2,150,18,24 well plates,3,0.113397348,,24,mouse,RAW264.7,3875,,,,,,18
661,144,Waters 2009,https://academic.oup.com/toxsci/article/107/2/553/1682542?login=true,Amorphous SiO2,,"Polysciences, Inc.",DMEM,0.00069,1,,2.2,150,2.2,150,18,24 well plates,3,0.225880201,,24,mouse,RAW264.7,9208.333333,,,,,,18
662,145,Waters 2009,https://academic.oup.com/toxsci/article/107/2/553/1682542?login=true,Amorphous SiO2,,"Polysciences, Inc.",DMEM,0.00069,1,,2.2,318.9,2.135798545,300,9,24 well plates,3,0,,24,mouse,RAW264.7,291.6666667,,,,,,9
663,145,Waters 2009,https://academic.oup.com/toxsci/article/107/2/553/1682542?login=true,Amorphous SiO2,,"Polysciences, Inc.",DMEM,0.00069,1,,2.2,318.9,2.135798545,300,9,24 well plates,3,0.058527663,,24,mouse,RAW264.7,958.3333333,,,,,,9
664,145,Waters 2009,https://academic.oup.com/toxsci/article/107/2/553/1682542?login=true,Amorphous SiO2,,"Polysciences, Inc.",DMEM,0.00069,1,,2.2,318.9,2.135798545,300,9,24 well plates,3,0.115226337,,24,mouse,RAW264.7,1416.666667,,,,,,9
665,145,Waters 2009,https://academic.oup.com/toxsci/article/107/2/553/1682542?login=true,Amorphous SiO2,,"Polysciences, Inc.",DMEM,0.00069,1,,2.2,318.9,2.135798545,300,9,24 well plates,3,0.230452675,,24,mouse,RAW264.7,3125,,,,,,9
666,146,Cappellini 2020,https://www.mdpi.com/2079-4991/10/4/618/htm,CeO2,,NM-212 JRC,RPMI+10%FBS,0.00089,1.0104,,7.2,396,1.588128008,28.4,27.2,96 well plates,3.12,0,,24,human ,THP1 macrophages,,74.50980392,,,,,27.2
667,146,Cappellini 2020,https://www.mdpi.com/2079-4991/10/4/618/htm,CeO2,,NM-212 JRC,RPMI+10%FBS,0.00089,1.0104,,7.2,396,1.588128008,28.4,27.2,96 well plates,3.12,0.0064,,24,human ,THP1 macrophages,,74.50980392,,,,,27.2
668,146,Cappellini 2020,https://www.mdpi.com/2079-4991/10/4/618/htm,CeO2,,NM-212 JRC,RPMI+10%FBS,0.00089,1.0104,,7.2,396,1.588128008,28.4,27.2,96 well plates,3.12,0.032,,24,human ,THP1 macrophages,,83.33333333,,,,,27.2
669,146,Cappellini 2020,https://www.mdpi.com/2079-4991/10/4/618/htm,CeO2,,NM-212 JRC,RPMI+10%FBS,0.00089,1.0104,,7.2,396,1.588128008,28.4,27.2,96 well plates,3.12,0.064,,24,human ,THP1 macrophages,,101.9607843,,,,,27.2
670,146,Cappellini 2020,https://www.mdpi.com/2079-4991/10/4/618/htm,CeO2,,NM-212 JRC,RPMI+10%FBS,0.00089,1.0104,,7.2,396,1.588128008,28.4,27.2,96 well plates,3.12,0.096,,24,human ,THP1 macrophages,,120.5882353,,,,,27.2
671,147,Cappellini 2020,https://www.mdpi.com/2079-4991/10/4/618/htm,CeO2,,NM-212 JRC,RPMI,0.0007556,1.0046,,7.2,396,1.582869371,28.4,27.2,96 well plates,3.12,0,,24,human ,THP1 macrophages,,73.52941176,,,,,27.2
672,147,Cappellini 2020,https://www.mdpi.com/2079-4991/10/4/618/htm,CeO2,,NM-212 JRC,RPMI,0.0007556,1.0046,,7.2,396,1.582869371,28.4,27.2,96 well plates,3.12,0.0064,,24,human ,THP1 macrophages,,81.37254902,,,,,27.2
673,147,Cappellini 2020,https://www.mdpi.com/2079-4991/10/4/618/htm,CeO2,,NM-212 JRC,RPMI,0.0007556,1.0046,,7.2,396,1.582869371,28.4,27.2,96 well plates,3.12,0.032,,24,human ,THP1 macrophages,,89.21568627,,,,,27.2
674,147,Cappellini 2020,https://www.mdpi.com/2079-4991/10/4/618/htm,CeO2,,NM-212 JRC,RPMI,0.0007556,1.0046,,7.2,396,1.582869371,28.4,27.2,96 well plates,3.12,0.064,,24,human ,THP1 macrophages,,100,,,,,27.2
675,147,Cappellini 2020,https://www.mdpi.com/2079-4991/10/4/618/htm,CeO2,,NM-212 JRC,RPMI,0.0007556,1.0046,,7.2,396,1.582869371,28.4,27.2,96 well plates,3.12,0.096,,24,human ,THP1 macrophages,,117.6470588,,,,,27.2
676,148,Liu 2010,https://www.ingentaconnect.com/contentone/asp/jnn/2010/00000010/00000012/art00085,TiO2,anatase,Hongsheng Materials Technology Company Limited,DMEM,0.00069,1,,3.78,348,1.06105152,5,210,24 well plate,3,0,,24,rat,rat alveolar macrophage,0.757009346,,,152.238806,,,210
677,148,Liu 2010,https://www.ingentaconnect.com/contentone/asp/jnn/2010/00000010/00000012/art00085,TiO2,anatase,Hongsheng Materials Technology Company Limited,DMEM,0.00069,1,,3.78,348,1.06105152,5,210,24 well plate,3,0.01875,,24,rat,rat alveolar macrophage,1.168224299,,,177.6119403,,,210
678,148,Liu 2010,https://www.ingentaconnect.com/contentone/asp/jnn/2010/00000010/00000012/art00085,TiO2,anatase,Hongsheng Materials Technology Company Limited,DMEM,0.00069,1,,3.78,348,1.06105152,5,210,24 well plate,3,0.0375,,24,rat,rat alveolar macrophage,1.144859813,,,150,,,210
679,148,Liu 2010,https://www.ingentaconnect.com/contentone/asp/jnn/2010/00000010/00000012/art00085,TiO2,anatase,Hongsheng Materials Technology Company Limited,DMEM,0.00069,1,,3.78,348,1.06105152,5,210,24 well plate,3,0.075,,24,rat,rat alveolar macrophage,1.369158879,,,206.7164179,,,210
680,148,Liu 2010,https://www.ingentaconnect.com/contentone/asp/jnn/2010/00000010/00000012/art00085,TiO2,anatase,Hongsheng Materials Technology Company Limited,DMEM,0.00069,1,,3.78,348,1.06105152,5,210,24 well plate,3,0.15,,24,rat,rat alveolar macrophage,2.014018692,,,258.2089552,,,210
681,148,Liu 2010,https://www.ingentaconnect.com/contentone/asp/jnn/2010/00000010/00000012/art00085,TiO2,anatase,Hongsheng Materials Technology Company Limited,DMEM,0.00069,1,,3.78,348,1.06105152,5,210,24 well plate,3,0.3,,24,rat,rat alveolar macrophage,1.719626168,,,295.5223881,,,210
682,149,Liu 2010,https://www.ingentaconnect.com/contentone/asp/jnn/2010/00000010/00000012/art00085,TiO2,80 anatase 20 rutile,P25 Degussa,DMEM,0.00069,1,,4.23,238,1.363312739,21,50,24 well plate,3,0,,24,rat,rat alveolar macrophage,0.757009346,,,152.238806,,,50
683,149,Liu 2010,https://www.ingentaconnect.com/contentone/asp/jnn/2010/00000010/00000012/art00085,TiO2,80 anatase 20 rutile,P25 Degussa,DMEM,0.00069,1,,4.23,238,1.363312739,21,50,24 well plate,3,0.01875,,24,rat,rat alveolar macrophage,0.873831776,,,288.0597015,,,50
684,149,Liu 2010,https://www.ingentaconnect.com/contentone/asp/jnn/2010/00000010/00000012/art00085,TiO2,80 anatase 20 rutile,P25 Degussa,DMEM,0.00069,1,,4.23,238,1.363312739,21,50,24 well plate,3,0.0375,,24,rat,rat alveolar macrophage,0.724299065,,,275.3731343,,,50
685,149,Liu 2010,https://www.ingentaconnect.com/contentone/asp/jnn/2010/00000010/00000012/art00085,TiO2,80 anatase 20 rutile,P25 Degussa,DMEM,0.00069,1,,4.23,238,1.363312739,21,50,24 well plate,3,0.075,,24,rat,rat alveolar macrophage,0.714953271,,,326.8656716,,,50
686,149,Liu 2010,https://www.ingentaconnect.com/contentone/asp/jnn/2010/00000010/00000012/art00085,TiO2,80 anatase 20 rutile,P25 Degussa,DMEM,0.00069,1,,4.23,238,1.363312739,21,50,24 well plate,3,0.15,,24,rat,rat alveolar macrophage,1.060747664,,,276.119403,,,50
687,149,Liu 2010,https://www.ingentaconnect.com/contentone/asp/jnn/2010/00000010/00000012/art00085,TiO2,80 anatase 20 rutile,P25 Degussa,DMEM,0.00069,1,,4.23,238,1.363312739,21,50,24 well plate,3,0.3,,24,rat,rat alveolar macrophage,1.079439252,,,343.2835821,,,50
688,150,Liu 2010,https://www.ingentaconnect.com/contentone/asp/jnn/2010/00000010/00000012/art00085,TiO2,rutile,Hongsheng Materials Technology Company Limited,DMEM,0.00069,1,,4.23,211,1.883937007,50,30,24 well plate,3,0,,24,rat,rat alveolar macrophage,0.757009346,,,152.238806,,,30
689,150,Liu 2010,https://www.ingentaconnect.com/contentone/asp/jnn/2010/00000010/00000012/art00085,TiO2,rutile,Hongsheng Materials Technology Company Limited,DMEM,0.00069,1,,4.23,211,1.883937007,50,30,24 well plate,3,0.01875,,24,rat,rat alveolar macrophage,0.831775701,,,192.5373134,,,30
690,150,Liu 2010,https://www.ingentaconnect.com/contentone/asp/jnn/2010/00000010/00000012/art00085,TiO2,rutile,Hongsheng Materials Technology Company Limited,DMEM,0.00069,1,,4.23,211,1.883937007,50,30,24 well plate,3,0.0375,,24,rat,rat alveolar macrophage,0.985981308,,,140.2985075,,,30
691,150,Liu 2010,https://www.ingentaconnect.com/contentone/asp/jnn/2010/00000010/00000012/art00085,TiO2,rutile,Hongsheng Materials Technology Company Limited,DMEM,0.00069,1,,4.23,211,1.883937007,50,30,24 well plate,3,0.075,,24,rat,rat alveolar macrophage,0.88317757,,,124.6268657,,,30
692,150,Liu 2010,https://www.ingentaconnect.com/contentone/asp/jnn/2010/00000010/00000012/art00085,TiO2,rutile,Hongsheng Materials Technology Company Limited,DMEM,0.00069,1,,4.23,211,1.883937007,50,30,24 well plate,3,0.15,,24,rat,rat alveolar macrophage,0.724299065,,,174.6268657,,,30
693,150,Liu 2010,https://www.ingentaconnect.com/contentone/asp/jnn/2010/00000010/00000012/art00085,TiO2,rutile,Hongsheng Materials Technology Company Limited,DMEM,0.00069,1,,4.23,211,1.883937007,50,30,24 well plate,3,0.3,,24,rat,rat alveolar macrophage,0.88317757,,,232.8358209,,,30
694,151,Liu 2010,https://www.ingentaconnect.com/contentone/asp/jnn/2010/00000010/00000012/art00085,TiO2,anatase,Shanghai Titanium dioxide Materials Technology Company Limited,DMEM,0.00069,1,,3.78,267,3.78,267,4,24 well plate,3,0,,24,rat,rat alveolar macrophage,0.757009346,,,152.238806,,,4
695,151,Liu 2010,https://www.ingentaconnect.com/contentone/asp/jnn/2010/00000010/00000012/art00085,TiO2,anatase,Shanghai Titanium dioxide Materials Technology Company Limited,DMEM,0.00069,1,,3.78,267,3.78,267,4,24 well plate,3,0.01875,,24,rat,rat alveolar macrophage,0.934579439,,,185.8208955,,,4
696,151,Liu 2010,https://www.ingentaconnect.com/contentone/asp/jnn/2010/00000010/00000012/art00085,TiO2,anatase,Shanghai Titanium dioxide Materials Technology Company Limited,DMEM,0.00069,1,,3.78,267,3.78,267,4,24 well plate,3,0.0375,,24,rat,rat alveolar macrophage,0.88317757,,,173.1343284,,,4
697,151,Liu 2010,https://www.ingentaconnect.com/contentone/asp/jnn/2010/00000010/00000012/art00085,TiO2,anatase,Shanghai Titanium dioxide Materials Technology Company Limited,DMEM,0.00069,1,,3.78,267,3.78,267,4,24 well plate,3,0.075,,24,rat,rat alveolar macrophage,0.686915888,,,157.4626866,,,4
698,151,Liu 2010,https://www.ingentaconnect.com/contentone/asp/jnn/2010/00000010/00000012/art00085,TiO2,anatase,Shanghai Titanium dioxide Materials Technology Company Limited,DMEM,0.00069,1,,3.78,267,3.78,267,4,24 well plate,3,0.15,,24,rat,rat alveolar macrophage,0.803738318,,,127.6119403,,,4
699,151,Liu 2010,https://www.ingentaconnect.com/contentone/asp/jnn/2010/00000010/00000012/art00085,TiO2,anatase,Shanghai Titanium dioxide Materials Technology Company Limited,DMEM,0.00069,1,,3.78,267,3.78,267,4,24 well plate,3,0.3,,24,rat,rat alveolar macrophage,1.028037383,,,216.4179104,,,4
700,152,Hu 2019,https://www.sciencedirect.com/science/article/pii/S1532045618303144,TiO2,75 anatase 25 rutile,Sigma Aldrich,RPMI,0.0007556,1.0046,,4.23,485,1.307345193,35,45,6 well plates,3,0,,48,mouse,RAW264.7,7840.909091,,,,,,45
701,152,Hu 2019,https://www.sciencedirect.com/science/article/pii/S1532045618303144,TiO2,75 anatase 25 rutile,Sigma Aldrich,RPMI,0.0007556,1.0046,,4.23,485,1.307345193,35,45,6 well plates,3,1.00E-05,,48,mouse,RAW264.7,15340.90909,,,,,,45
702,152,Hu 2019,https://www.sciencedirect.com/science/article/pii/S1532045618303144,TiO2,75 anatase 25 rutile,Sigma Aldrich,RPMI,0.0007556,1.0046,,4.23,485,1.307345193,35,45,6 well plates,3,0.001,,48,mouse,RAW264.7,16590.90909,,,,,,45
703,153,Hu 2019,https://www.sciencedirect.com/science/article/pii/S1532045618303144,TiO2,80 anatase 20 rutile,Sigma Aldrich,RPMI,0.0007556,1.0046,,4.23,350,1.261000995,21,50,6 well plates,3,0,,48,mouse,RAW264.7,7954.545455,,,,,,50
704,153,Hu 2019,https://www.sciencedirect.com/science/article/pii/S1532045618303144,TiO2,80 anatase 20 rutile,Sigma Aldrich,RPMI,0.0007556,1.0046,,4.23,350,1.261000995,21,50,6 well plates,3,1.00E-05,,48,mouse,RAW264.7,13977.27273,,,,,,50
705,153,Hu 2019,https://www.sciencedirect.com/science/article/pii/S1532045618303144,TiO2,80 anatase 20 rutile,Sigma Aldrich,RPMI,0.0007556,1.0046,,4.23,350,1.261000995,21,50,6 well plates,3,0.001,,48,mouse,RAW264.7,12159.09091,,,,,,50
706,154,Schoenenberger 2016,https://pubs.acs.org/doi/full/10.1021/acsbiomaterials.6b00006,TiO2,rutile,Sigma Aldrich,RPMI+10%FBS,0.00089,1.0104,,4.17,2213,2.556184089,1000,1.43,96 well plates,6.2,0,,24,human,THP1 macrophages,1.339285714,,,,,,1.43
707,154,Schoenenberger 2016,https://pubs.acs.org/doi/full/10.1021/acsbiomaterials.6b00006,TiO2,rutile,Sigma Aldrich,RPMI+10%FBS,0.00089,1.0104,,4.17,2213,2.556184089,1000,1.43,96 well plates,6.2,0.000947,,24,human,THP1 macrophages,3.214285714,,,,,,1.43
708,154,Schoenenberger 2016,https://pubs.acs.org/doi/full/10.1021/acsbiomaterials.6b00006,TiO2,rutile,Sigma Aldrich,RPMI+10%FBS,0.00089,1.0104,,4.17,2213,2.556184089,1000,1.43,96 well plates,6.2,0.00947,,24,human,THP1 macrophages,2.857142857,,,,,,1.43
709,154,Schoenenberger 2016,https://pubs.acs.org/doi/full/10.1021/acsbiomaterials.6b00006,TiO2,rutile,Sigma Aldrich,RPMI+10%FBS,0.00089,1.0104,,4.17,2213,2.556184089,1000,1.43,96 well plates,6.2,0.0947,,24,human,THP1 macrophages,12.05357143,,,,,,1.43
710,155,Schoenenberger 2016,https://pubs.acs.org/doi/full/10.1021/acsbiomaterials.6b00006,TiO2,rutile,Sigma Aldrich,RPMI+10%FBS,0.00089,1.0104,,4.17,4519,1.11275145,100,14.4,96 well plates,6.2,0,,24,human,THP1 macrophages,1.428571429,,,,,,14.4
711,155,Schoenenberger 2016,https://pubs.acs.org/doi/full/10.1021/acsbiomaterials.6b00006,TiO2,rutile,Sigma Aldrich,RPMI+10%FBS,0.00089,1.0104,,4.17,4519,1.11275145,100,14.4,96 well plates,6.2,1.22E-05,,24,human,THP1 macrophages,2.946428571,,,,,,14.4
712,155,Schoenenberger 2016,https://pubs.acs.org/doi/full/10.1021/acsbiomaterials.6b00006,TiO2,rutile,Sigma Aldrich,RPMI+10%FBS,0.00089,1.0104,,4.17,4519,1.11275145,100,14.4,96 well plates,6.2,0.000122,,24,human,THP1 macrophages,3.035714286,,,,,,14.4
713,155,Schoenenberger 2016,https://pubs.acs.org/doi/full/10.1021/acsbiomaterials.6b00006,TiO2,rutile,Sigma Aldrich,RPMI+10%FBS,0.00089,1.0104,,4.17,4519,1.11275145,100,14.4,96 well plates,6.2,0.00122,,24,human,THP1 macrophages,2.767857143,,,,,,14.4
714,156,Li 2021,https://www.sciencedirect.com/science/article/pii/S0887233321001454?via%3Dihub,Amorphous SiO2,,Jinhao Co. Ltd.,RPMI,0.0007556,1.0046,,2.2,166.8,1.297823011,35,77,6 well plate,3,0,,24,human,THP1 macrophages,0.909090909,0.606060606,,,,,77
715,156,Li 2021,https://www.sciencedirect.com/science/article/pii/S0887233321001454?via%3Dihub,Amorphous SiO2,,Jinhao Co. Ltd.,RPMI,0.0007556,1.0046,,2.2,166.8,1.297823011,35,77,6 well plate,3,0.00625,,24,human,THP1 macrophages,4.242424242,2.424242424,,,,,77
716,156,Li 2021,https://www.sciencedirect.com/science/article/pii/S0887233321001454?via%3Dihub,Amorphous SiO2,,Jinhao Co. Ltd.,RPMI,0.0007556,1.0046,,2.2,166.8,1.297823011,35,77,6 well plate,3,0.0125,,24,human,THP1 macrophages,7.575757576,4.848484848,,,,,77
717,156,Li 2021,https://www.sciencedirect.com/science/article/pii/S0887233321001454?via%3Dihub,Amorphous SiO2,,Jinhao Co. Ltd.,RPMI,0.0007556,1.0046,,2.2,166.8,1.297823011,35,77,6 well plate,3,0.025,,24,human,THP1 macrophages,12.27272727,8.787878788,,,,,77
718,156,Li 2021,https://www.sciencedirect.com/science/article/pii/S0887233321001454?via%3Dihub,Amorphous SiO2,,Jinhao Co. Ltd.,RPMI,0.0007556,1.0046,,2.2,166.8,1.297823011,35,77,6 well plate,3,0.05,,24,human,THP1 macrophages,20.3030303,16.66666667,,,,,77
719,156,Li 2021,https://www.sciencedirect.com/science/article/pii/S0887233321001454?via%3Dihub,Amorphous SiO2,,Jinhao Co. Ltd.,RPMI,0.0007556,1.0046,,2.2,166.8,1.297823011,35,77,6 well plate,3,0.1,,24,human,THP1 macrophages,24.84848485,24.84848485,,,,,77
720,157,Pal 2015,https://www.tandfonline.com/doi/full/10.3109/17435390.2014.986670?casa_token=yHhs8fquixQAAAAA%3AzlFdRT9n9QYOPEF8fsRarFCn3TCe5gCOUJ8AZG0Yh1Fhhct3veUiVAcIqfGzYwjYgFFHZih7uIKOTw,TiO2,80 anatase 20 rutile,P25 Degussa,RPMI+10%FBS,0.00089,1.0104,,4.25,281.8,1.31,25,63,96 well plates,6.2,0,,24,human,THP1 macrophages,,,3.611111111,,,,63
721,157,Pal 2015,https://www.tandfonline.com/doi/full/10.3109/17435390.2014.986670?casa_token=yHhs8fquixQAAAAA%3AzlFdRT9n9QYOPEF8fsRarFCn3TCe5gCOUJ8AZG0Yh1Fhhct3veUiVAcIqfGzYwjYgFFHZih7uIKOTw,TiO2,80 anatase 20 rutile,P25 Degussa,RPMI+10%FBS,0.00089,1.0104,,4.25,281.8,1.31,25,63,96 well plates,6.2,0.001,,24,human,THP1 macrophages,,,8.611111111,,,,63
